wn,acac,ozone,h2o
3197.880088,2.21636E-05,3.15674E-07,2.30768E-07
3198.000618,2.21879E-05,2.53597E-07,2.20051E-07
3198.121147,2.22121E-05,1.75616E-07,1.93106E-07
3198.241676,2.22336E-05,8.85797E-08,1.5483E-07
3198.362205,2.22516E-05,1.10447E-09,1.12006E-07
3198.482734,2.22694E-05,-7.73117E-08,7.20354E-08
3198.603264,2.22896E-05,-1.32975E-07,4.01491E-08
3198.723793,2.23107E-05,-1.61248E-07,1.97742E-08
3198.844322,2.23272E-05,-1.63236E-07,1.06441E-08
3198.964851,2.23213E-05,-1.47995E-07,1.07583E-08
3199.08538,2.22712E-05,-1.28336E-07,1.61618E-08
3199.205909,2.21617E-05,-1.16629E-07,2.29601E-08
3199.326439,2.19823E-05,-1.21047E-07,2.8029E-08
3199.446968,2.17443E-05,-1.4181E-07,2.97806E-08
3199.567497,2.1475E-05,-1.72292E-07,2.76241E-08
3199.688026,2.1214E-05,-2.00123E-07,2.21992E-08
3199.808555,2.10032E-05,-2.12934E-07,1.44186E-08
3199.929084,2.08847E-05,-1.99902E-07,5.04243E-09
3200.049614,2.0876E-05,-1.55063E-07,-5.28896E-09
3200.170143,2.09764E-05,-7.84161E-08,-1.64229E-08
3200.290672,2.11627E-05,2.31939E-08,-2.80545E-08
3200.411201,2.13919E-05,1.36957E-07,-4.00857E-08
3200.53173,2.16102E-05,2.40342E-07,-5.20665E-08
3200.65226,2.17717E-05,3.13465E-07,-6.33633E-08
3200.772789,2.1842E-05,3.33348E-07,-7.37216E-08
3200.893318,2.18127E-05,2.86734E-07,-8.32484E-08
3201.013847,2.17039E-05,1.70756E-07,-9.22912E-08
3201.134376,2.15574E-05,4.41787E-10,-1.01475E-07
3201.254905,2.14274E-05,-1.99239E-07,-1.11728E-07
3201.375435,2.13673E-05,-3.94047E-07,-1.23298E-07
3201.495964,2.14034E-05,-5.49752E-07,-1.36069E-07
3201.616493,2.15372E-05,-6.41846E-07,-1.48608E-07
3201.737022,2.17375E-05,-6.61501E-07,-1.59588E-07
3201.857551,2.19468E-05,-6.17111E-07,-1.66887E-07
3201.97808,2.21045E-05,-5.25016E-07,-1.68581E-07
3202.09861,2.21664E-05,-4.06195E-07,-1.63763E-07
3202.219139,2.21132E-05,-2.80963E-07,-1.52238E-07
3202.339668,2.19627E-05,-1.56609E-07,-1.34851E-07
3202.460197,2.17511E-05,-3.79934E-08,-1.138E-07
3202.580726,2.15316E-05,7.59884E-08,-9.11933E-08
3202.701256,2.13471E-05,1.84231E-07,-6.99243E-08
3202.821785,2.12196E-05,2.79223E-07,-5.19313E-08
3202.942314,2.11459E-05,3.49917E-07,-3.86686E-08
3203.062843,2.11095E-05,3.83718E-07,-3.02753E-08
3203.183372,2.1084E-05,3.76427E-07,-2.56337E-08
3203.303901,2.10451E-05,3.37324E-07,-2.25734E-08
3203.424431,2.09854E-05,2.88943E-07,-1.86345E-08
3203.54496,2.09018E-05,2.67073E-07,-1.17196E-08
3203.665489,2.08063E-05,3.10151E-07,-8.73826E-10
3203.786018,2.07065E-05,4.47344E-07,1.31557E-08
3203.906547,2.06116E-05,6.86839E-07,2.79048E-08
3204.027076,2.05314E-05,1.01165E-06,3.94979E-08
3204.147606,2.04748E-05,1.38423E-06,4.42616E-08
3204.268135,2.04593E-05,1.74912E-06,3.96624E-08
3204.388664,2.05034E-05,2.04907E-06,2.51794E-08
3204.509193,2.06275E-05,2.23962E-06,2.58128E-09
3204.629722,2.08393E-05,2.29865E-06,-2.45217E-08
3204.750251,2.11291E-05,2.22923E-06,-5.13976E-08
3204.870781,2.14638E-05,2.05968E-06,-7.44204E-08
3204.99131,2.17966E-05,1.83135E-06,-9.1294E-08
3205.111839,2.207E-05,1.58557E-06,-1.0146E-07
3205.232368,2.22401E-05,1.35727E-06,-1.06053E-07
3205.352897,2.22781E-05,1.16103E-06,-1.06693E-07
3205.473427,2.21845E-05,9.96843E-07,-1.04919E-07
3205.593956,2.19813E-05,8.55427E-07,-1.01056E-07
3205.714485,2.1712E-05,7.21307E-07,-9.51045E-08
3205.835014,2.14215E-05,5.87416E-07,-8.6813E-08
3205.955543,2.11444E-05,4.5596E-07,-7.63864E-08
3206.076072,2.09052E-05,3.38429E-07,-6.49382E-08
3206.196602,2.07108E-05,2.50504E-07,-5.40198E-08
3206.317131,2.05501E-05,2.0588E-07,-4.56203E-08
3206.43766,2.04111E-05,2.10298E-07,-4.02921E-08
3206.558189,2.02793E-05,2.58457E-07,-3.74481E-08
3206.678718,2.01424E-05,3.35999E-07,-3.51468E-08
3206.799247,1.99979E-05,4.226E-07,-3.02842E-08
3206.919777,1.98502E-05,4.986E-07,-2.0403E-08
3207.040306,1.97072E-05,5.54938E-07,-3.95894E-09
3207.160835,1.95813E-05,5.87858E-07,1.85672E-08
3207.281364,1.94846E-05,6.04207E-07,4.49325E-08
3207.401893,1.9428E-05,6.14149E-07,7.18633E-08
3207.522423,1.94153E-05,6.27627E-07,9.60008E-08
3207.642952,1.94507E-05,6.51268E-07,1.14689E-07
3207.763481,1.95312E-05,6.87061E-07,1.26951E-07
3207.88401,1.96553E-05,7.3125E-07,1.33245E-07
3208.004539,1.98107E-05,7.74777E-07,1.35385E-07
3208.125068,1.99842E-05,8.10351E-07,1.36173E-07
3208.245598,2.01602E-05,8.32226E-07,1.38745E-07
3208.366127,2.03156E-05,8.35982E-07,1.45521E-07
3208.486656,2.04316E-05,8.22725E-07,1.57931E-07
3208.607185,2.04957E-05,7.93779E-07,1.75776E-07
3208.727714,2.05084E-05,7.50031E-07,1.97091E-07
3208.848243,2.04851E-05,6.92805E-07,2.18389E-07
3208.968773,2.04565E-05,6.2144E-07,2.3529E-07
3209.089302,2.04556E-05,5.36821E-07,2.43886E-07
3209.209831,2.05059E-05,4.42926E-07,2.4168E-07
3209.33036,2.06173E-05,3.5323E-07,2.28446E-07
3209.450889,2.07696E-05,2.84525E-07,2.06501E-07
3209.571419,2.09254E-05,2.6155E-07,1.80189E-07
3209.691948,2.10364E-05,3.00431E-07,1.54259E-07
3209.812477,2.10654E-05,4.07798E-07,1.32574E-07
3209.933006,2.09997E-05,5.67089E-07,1.17279E-07
3210.053535,2.08579E-05,7.43403E-07,1.07752E-07
3210.174064,2.0681E-05,8.85698E-07,1.02008E-07
3210.294594,2.05255E-05,9.40055E-07,9.66689E-08
3210.415123,2.04341E-05,8.67579E-07,8.88157E-08
3210.535652,2.04276E-05,6.59222E-07,7.6663E-08
3210.656181,2.05E-05,3.41963E-07,5.97209E-08
3210.77671,2.06253E-05,-2.69489E-08,3.8503E-08
3210.897239,2.0774E-05,-3.75053E-07,1.42863E-08
3211.017769,2.09223E-05,-6.35441E-07,-1.1313E-08
3211.138298,2.10666E-05,-7.60216E-07,-3.62717E-08
3211.258827,2.12134E-05,-7.42991E-07,-5.91946E-08
3211.379356,2.13739E-05,-6.07835E-07,-7.76399E-08
3211.499885,2.15484E-05,-3.98023E-07,-9.00482E-08
3211.620415,2.17191E-05,-1.63015E-07,-9.51208E-08
3211.740944,2.1855E-05,6.18509E-08,-9.26359E-08
3211.861473,2.19219E-05,2.65305E-07,-8.39254E-08
3211.982002,2.18986E-05,4.52205E-07,-7.13327E-08
3212.102531,2.17866E-05,6.39558E-07,-5.81345E-08
3212.22306,2.16127E-05,8.38633E-07,-4.67336E-08
3212.34359,2.14174E-05,1.04347E-06,-3.84566E-08
3212.464119,2.12405E-05,1.23064E-06,-3.25633E-08
3212.584648,2.11011E-05,1.3639E-06,-2.65794E-08
3212.705177,2.10007E-05,1.40412E-06,-1.70827E-08
3212.825706,2.09189E-05,1.3239E-06,-6.01612E-10
3212.946235,2.08327E-05,1.11926E-06,2.48316E-08
3213.066765,2.07348E-05,8.06816E-07,5.98909E-08
3213.187294,2.06371E-05,4.24147E-07,1.02763E-07
3213.307823,2.05675E-05,1.76715E-08,1.50767E-07
3213.428352,2.056E-05,-3.60697E-07,1.99695E-07
3213.548881,2.06353E-05,-6.66138E-07,2.44813E-07
3213.66941,2.07852E-05,-8.62682E-07,2.8175E-07
3213.78994,2.09708E-05,-9.28267E-07,3.06207E-07
3213.910469,2.11353E-05,-8.56941E-07,3.14857E-07
3214.030998,2.12252E-05,-6.59071E-07,3.06333E-07
3214.151527,2.12093E-05,-3.62464E-07,2.81413E-07
3214.272056,2.10927E-05,-1.10447E-08,2.43618E-07
3214.392586,2.09117E-05,3.44394E-07,1.98541E-07
3214.513115,2.07273E-05,6.49058E-07,1.53301E-07
3214.633644,2.05961E-05,8.60951E-07,1.14572E-07
3214.754173,2.05532E-05,9.54859E-07,8.67808E-08
3214.874702,2.06067E-05,9.25471E-07,7.1544E-08
3214.995231,2.07342E-05,7.91349E-07,6.67441E-08
3215.115761,2.09008E-05,5.82113E-07,6.74473E-08
3215.23629,2.10697E-05,3.39975E-07,6.74402E-08
3215.356819,2.12159E-05,1.00508E-07,6.15397E-08
3215.477348,2.13319E-05,-1.05585E-07,4.64638E-08
3215.597877,2.1423E-05,-2.56446E-07,2.28813E-08
3215.718406,2.14983E-05,-3.44353E-07,-5.67523E-09
3215.838936,2.15574E-05,-3.69531E-07,-3.32103E-08
3215.959465,2.15903E-05,-3.4369E-07,-5.29529E-08
3216.079994,2.15807E-05,-2.83393E-07,-6.02586E-08
3216.200523,2.15085E-05,-2.11608E-07,-5.26908E-08
3216.321052,2.13667E-05,-1.48658E-07,-3.19697E-08
3216.441582,2.11664E-05,-1.142E-07,-2.42528E-09
3216.562111,2.094E-05,-1.18838E-07,2.91208E-08
3216.68264,2.0732E-05,-1.60143E-07,5.64211E-08
3216.803169,2.05874E-05,-2.29499E-07,7.49887E-08
3216.923698,2.05398E-05,-3.09676E-07,8.32844E-08
3217.044227,2.05998E-05,-3.79249E-07,8.3475E-08
3217.164757,2.07594E-05,-4.24747E-07,7.95593E-08
3217.285286,2.09861E-05,-4.35569E-07,7.66996E-08
3217.405815,2.12383E-05,-4.10391E-07,7.90216E-08
3217.526344,2.14843E-05,-3.55175E-07,8.76809E-08
3217.646873,2.16911E-05,-2.78092E-07,1.01872E-07
3217.767402,2.18414E-05,-1.91288E-07,1.18006E-07
3217.887932,2.19216E-05,-1.03818E-07,1.32285E-07
3218.008461,2.19191E-05,-2.8716E-08,1.41664E-07
3218.12899,2.18158E-05,2.40775E-08,1.44923E-07
3218.249519,2.15956E-05,4.19701E-08,1.43031E-07
3218.370048,2.12473E-05,1.89969E-08,1.38131E-07
3218.490578,2.0774E-05,-4.72708E-08,1.32785E-07
3218.611107,2.02034E-05,-1.4667E-07,1.28367E-07
3218.731636,1.95831E-05,-2.63072E-07,1.25095E-07
3218.852165,1.89798E-05,-3.73065E-07,1.22112E-07
3218.972694,1.84592E-05,-4.57214E-07,1.18285E-07
3219.093223,1.80763E-05,-5.01164E-07,1.12935E-07
3219.213753,1.78566E-05,-5.01385E-07,1.06457E-07
3219.334282,1.78038E-05,-4.63398E-07,9.97758E-08
3219.454811,1.78951E-05,-3.98685E-07,9.40755E-08
3219.57534,1.81021E-05,-3.13431E-07,9.00013E-08
3219.695869,1.83967E-05,-2.09841E-07,8.70118E-08
3219.816398,1.87566E-05,-8.41593E-08,8.41004E-08
3219.936928,1.91654E-05,7.28958E-08,8.01203E-08
3220.057457,1.96058E-05,2.59562E-07,7.4632E-08
3220.177986,2.00489E-05,4.61483E-07,6.7954E-08
3220.298515,2.04549E-05,6.50605E-07,6.12343E-08
3220.419044,2.0773E-05,7.83395E-07,5.54962E-08
3220.539574,2.09546E-05,8.18085E-07,5.14801E-08
3220.660103,2.0968E-05,7.28157E-07,4.86788E-08
3220.780632,2.08076E-05,5.13181E-07,4.56945E-08
3220.901161,2.04957E-05,2.04113E-07,4.14182E-08
3221.02169,2.00756E-05,-1.44903E-07,3.55247E-08
3221.142219,1.9608E-05,-4.64944E-07,2.86567E-08
3221.262749,1.91517E-05,-6.94627E-07,2.29973E-08
3221.383278,1.87554E-05,-7.91575E-07,2.10044E-08
3221.503807,1.84589E-05,-7.4542E-07,2.44258E-08
3221.624336,1.82854E-05,-5.725E-07,3.39138E-08
3221.744865,1.82482E-05,-3.08572E-07,4.85324E-08
3221.865394,1.83377E-05,-3.09251E-09,6.60365E-08
3221.985924,1.85294E-05,3.06175E-07,8.39886E-08
3222.106453,1.87799E-05,5.91172E-07,1.00573E-07
3222.226982,1.90292E-05,8.38413E-07,1.14768E-07
3222.347511,1.9221E-05,1.04811E-06,1.26424E-07
3222.46804,1.93127E-05,1.22445E-06,1.35764E-07
3222.588569,1.92934E-05,1.37097E-06,1.4246E-07
3222.709099,1.91896E-05,1.48677E-06,1.45821E-07
3222.829628,1.90631E-05,1.56634E-06,1.44572E-07
3222.950157,1.89857E-05,1.59971E-06,1.37089E-07
3223.070686,1.90186E-05,1.58225E-06,1.22729E-07
3223.191215,1.91887E-05,1.51241E-06,1.01304E-07
3223.311745,1.94802E-05,1.39683E-06,7.41122E-08
3223.432274,1.98393E-05,1.24721E-06,4.27132E-08
3223.552803,2.01928E-05,1.08059E-06,9.41552E-09
3223.673332,2.04736E-05,9.17517E-07,-2.34361E-08
3223.793861,2.06434E-05,7.68812E-07,-5.35637E-08
3223.91439,2.06956E-05,6.45744E-07,-7.90899E-08
3224.03492,2.06533E-05,5.49635E-07,-9.81293E-08
3224.155449,2.05513E-05,4.75623E-07,-1.09957E-07
3224.275978,2.04223E-05,4.13542E-07,-1.14698E-07
3224.396507,2.02845E-05,3.49917E-07,-1.14233E-07
3224.517036,2.01424E-05,2.72154E-07,-1.11265E-07
3224.637565,1.99951E-05,1.73186E-07,-1.09318E-07
3224.758095,1.98474E-05,4.90388E-08,-1.11222E-07
3224.878624,1.97174E-05,-9.432E-08,-1.18328E-07
3224.999153,1.96304E-05,-2.41868E-07,-1.29609E-07
3225.119682,1.96158E-05,-3.77262E-07,-1.42239E-07
3225.240211,1.96839E-05,-4.83496E-07,-1.51734E-07
3225.360741,1.98253E-05,-5.48648E-07,-1.54246E-07
3225.48127,2.00025E-05,-5.70512E-07,-1.47375E-07
3225.601799,2.01651E-05,-5.58144E-07,-1.31357E-07
3225.722328,2.02584E-05,-5.27667E-07,-1.08836E-07
3225.842857,2.02463E-05,-4.93434E-07,-8.37811E-08
3225.963386,2.01188E-05,-4.6649E-07,-6.04257E-08
3226.083916,1.98981E-05,-4.44846E-07,-4.19932E-08
3226.204445,1.96267E-05,-4.1525E-07,-2.9589E-08
3226.324974,1.93559E-05,-3.58267E-07,-2.23988E-08
3226.445503,1.9133E-05,-2.55783E-07,-1.83146E-08
3226.566032,1.89863E-05,-1.0426E-07,-1.50839E-08
3226.686561,1.89201E-05,8.04064E-08,-1.10798E-08
3226.807091,1.89179E-05,2.60666E-07,-5.55939E-09
3226.92762,1.89478E-05,3.89241E-07,9.71035E-10
3227.048149,1.89748E-05,4.20612E-07,6.80279E-09
3227.168678,1.89742E-05,3.26941E-07,1.01791E-08
3227.289207,1.89366E-05,1.15971E-07,9.38336E-09
3227.409737,1.8871E-05,-1.72292E-07,3.74019E-09
3227.530266,1.88101E-05,-4.70686E-07,-6.95049E-09
3227.650795,1.87874E-05,-7.08761E-07,-2.16062E-08
3227.771324,1.88405E-05,-8.26907E-07,-3.85999E-08
3227.891853,1.89944E-05,-7.97758E-07,-5.56965E-08
3228.012382,1.92539E-05,-6.36324E-07,-7.09684E-08
3228.132912,1.96139E-05,-3.91397E-07,-8.24904E-08
3228.253441,2.00582E-05,-1.30103E-07,-8.91182E-08
3228.37397,2.05687E-05,8.72543E-08,-8.99297E-08
3228.494499,2.11241E-05,2.17147E-07,-8.49517E-08
3228.615028,2.17048E-05,2.51609E-07,-7.41139E-08
3228.735557,2.22818E-05,2.13391E-07,-5.81304E-08
3228.856087,2.28126E-05,1.46235E-07,-3.80868E-08
3228.976616,2.32463E-05,9.56485E-08,-1.57554E-08
3229.097145,2.35295E-05,9.49858E-08,6.84525E-09
3229.217674,2.36228E-05,1.55071E-07,2.71348E-08
3229.338203,2.35273E-05,2.64864E-07,4.27429E-08
3229.458732,2.32911E-05,3.95647E-07,5.22993E-08
3229.579262,2.30076E-05,5.16274E-07,5.56409E-08
3229.699791,2.27892E-05,5.978E-07,5.40229E-08
3229.82032,2.27376E-05,6.30499E-07,4.96065E-08
3229.940849,2.29043E-05,6.1658E-07,4.50952E-08
3230.061378,2.32724E-05,5.6731E-07,4.1863E-08
3230.181908,2.37535E-05,5.02135E-07,4.01867E-08
3230.302437,2.42188E-05,4.33205E-07,3.86222E-08
3230.422966,2.45459E-05,3.66265E-07,3.51811E-08
3230.543495,2.46511E-05,2.99105E-07,2.79389E-08
3230.664024,2.45163E-05,2.25983E-07,1.61812E-08
3230.784553,2.41995E-05,1.4005E-07,1.38855E-09
3230.905083,2.38005E-05,4.06447E-08,-1.36191E-08
3231.025612,2.34336E-05,-6.693E-08,-2.49971E-08
3231.146141,2.31834E-05,-1.72292E-07,-2.9539E-08
3231.26667,2.30885E-05,-2.56667E-07,-2.56458E-08
3231.387199,2.31343E-05,-3.06805E-07,-1.36616E-08
3231.507728,2.32755E-05,-3.11885E-07,4.35143E-09
3231.628258,2.34448E-05,-2.69478E-07,2.51226E-08
3231.748787,2.35898E-05,-1.82231E-07,4.5623E-08
3231.869316,2.36738E-05,-6.14078E-08,6.37951E-08
3231.989845,2.36773E-05,8.23945E-08,7.90029E-08
3232.110374,2.35951E-05,2.37249E-07,9.16605E-08
3232.230904,2.34268E-05,3.94985E-07,1.02852E-07
3232.351433,2.31704E-05,5.44996E-07,1.13817E-07
3232.471962,2.28287E-05,6.76455E-07,1.25127E-07
3232.592491,2.24081E-05,7.70359E-07,1.36769E-07
3232.71302,2.19291E-05,8.07258E-07,1.47638E-07
3232.833549,2.14196E-05,7.66823E-07,1.56157E-07
3232.954079,2.0913E-05,6.4022E-07,1.60411E-07
3233.074608,2.04475E-05,4.34751E-07,1.58726E-07
3233.195137,2.00504E-05,1.80255E-07,1.50258E-07
3233.315666,1.97377E-05,-7.92997E-08,1.35224E-07
3233.436195,1.95176E-05,-2.89135E-07,1.15947E-07
3233.556724,1.93829E-05,-4.05974E-07,9.54699E-08
3233.677254,1.93239E-05,-4.06637E-07,7.74161E-08
3233.797783,1.93192E-05,-3.02388E-07,6.51336E-08
3233.918312,1.93441E-05,-1.26348E-07,5.98878E-08
3234.038841,1.93708E-05,7.06868E-08,6.07085E-08
3234.15937,1.93767E-05,2.37029E-07,6.41965E-08
3234.2799,1.93441E-05,3.47928E-07,6.60341E-08
3234.400429,1.92754E-05,3.98519E-07,6.10772E-08
3234.520958,1.91837E-05,4.10228E-07,4.6349E-08
3234.641487,1.90908E-05,4.13763E-07,2.13731E-08
3234.762016,1.90121E-05,4.32984E-07,-1.15414E-08
3234.882545,1.89484E-05,4.74739E-07,-4.77602E-08
3235.003075,1.88844E-05,5.21135E-07,-8.20104E-08
3235.123604,1.87868E-05,5.41019E-07,-1.08804E-07
3235.244133,1.86307E-05,5.05007E-07,-1.24158E-07
3235.364662,1.84082E-05,4.01391E-07,-1.25765E-07
3235.485191,1.81428E-05,2.39459E-07,-1.13176E-07
3235.60572,1.78877E-05,5.38985E-08,-8.77196E-08
3235.72625,1.77034E-05,-1.09782E-07,-5.18465E-08
3235.846779,1.76431E-05,-2.11608E-07,-9.78005E-09
3235.967308,1.77245E-05,-2.27732E-07,3.35807E-08
3236.087837,1.7925E-05,-1.61469E-07,7.33758E-08
3236.208366,1.81841E-05,-3.35756E-08,1.04426E-07
3236.328896,1.84343E-05,1.22819E-07,1.23557E-07
3236.449425,1.86223E-05,2.81432E-07,1.29452E-07
3236.569954,1.87355E-05,4.23484E-07,1.23551E-07
3236.690483,1.87914E-05,5.42345E-07,1.08962E-07
3236.811012,1.88421E-05,6.43093E-07,8.96492E-08
3236.931541,1.89297E-05,7.26389E-07,6.91956E-08
3237.052071,1.90709E-05,7.92454E-07,4.94526E-08
3237.1726,1.9244E-05,8.34877E-07,3.06201E-08
3237.293129,1.93941E-05,8.48797E-07,1.12365E-08
3237.413658,1.94663E-05,8.35761E-07,-1.05873E-08
3237.534187,1.94221E-05,8.07479E-07,-3.64004E-08
3237.654716,1.92661E-05,7.83395E-07,-6.67406E-08
3237.775246,1.90438E-05,7.83837E-07,-1.00578E-07
3237.895775,1.88334E-05,8.22503E-07,-1.36175E-07
3238.016304,1.87103E-05,9.01828E-07,-1.70785E-07
3238.136833,1.87168E-05,1.00679E-06,-2.01634E-07
3238.257362,1.88567E-05,1.10976E-06,-2.25285E-07
3238.377891,1.90855E-05,1.18246E-06,-2.38214E-07
3238.498421,1.93295E-05,1.20279E-06,-2.37235E-07
3238.61895,1.95107E-05,1.16258E-06,-2.19754E-07
3238.739479,1.95738E-05,1.07109E-06,-1.85113E-07
3238.860008,1.94927E-05,9.47126E-07,-1.34456E-07
3238.980537,1.92832E-05,8.15875E-07,-7.23695E-08
3239.101067,1.89838E-05,6.98108E-07,-5.76E-09
3239.221596,1.86472E-05,6.02439E-07,5.76479E-08
3239.342125,1.83271E-05,5.29309E-07,1.09995E-07
3239.462654,1.80636E-05,4.62809E-07,1.4544E-07
3239.583183,1.78787E-05,3.80625E-07,1.61433E-07
3239.703712,1.7782E-05,2.59783E-07,1.57698E-07
3239.824242,1.77687E-05,8.28363E-08,1.36639E-07
3239.944771,1.78246E-05,-1.55284E-07,1.01794E-07
3240.0653,1.79334E-05,-4.40649E-07,5.7487E-08
3240.185829,1.80785E-05,-7.42991E-07,8.01529E-09
3240.306358,1.82516E-05,-1.01902E-06,-4.25705E-08
3240.426887,1.84471E-05,-1.22128E-06,-8.99517E-08
3240.547417,1.86655E-05,-1.31269E-06,-1.29927E-07
3240.667946,1.89027E-05,-1.27957E-06,-1.59191E-07
3240.788475,1.91498E-05,-1.13009E-06,-1.7589E-07
3240.909004,1.93895E-05,-8.96468E-07,-1.80011E-07
3241.029533,1.95915E-05,-6.26828E-07,-1.73977E-07
3241.150063,1.97305E-05,-3.68206E-07,-1.62061E-07
3241.270592,1.97927E-05,-1.55063E-07,-1.48785E-07
3241.391121,1.97837E-05,-3.09251E-09,-1.3799E-07
3241.51165,1.97377E-05,8.96842E-08,-1.3144E-07
3241.632179,1.97016E-05,1.36074E-07,-1.2816E-07
3241.752708,1.97258E-05,1.49107E-07,-1.25421E-07
3241.873238,1.98505E-05,1.3519E-07,-1.19059E-07
3241.993767,2.00796E-05,9.38813E-08,-1.0518E-07
3242.114296,2.03896E-05,2.25312E-08,-8.1162E-08
3242.234825,2.0736E-05,-7.17895E-08,-4.64723E-08
3242.355354,2.1066E-05,-1.72292E-07,-3.07773E-09
3242.475883,2.13468E-05,-2.48053E-07,4.51954E-08
3242.596413,2.15714E-05,-2.68594E-07,9.31759E-08
3242.716942,2.17608E-05,-2.14701E-07,1.35373E-07
3242.837471,2.19539E-05,-9.32156E-08,1.67109E-07
3242.958,2.21863E-05,5.80956E-08,1.85529E-07
3243.078529,2.24725E-05,1.86661E-07,1.90522E-07
3243.199059,2.27998E-05,2.30843E-07,1.84937E-07
3243.319588,2.31293E-05,1.522E-07,1.74106E-07
3243.440117,2.34093E-05,-5.45602E-08,1.64219E-07
3243.560646,2.3587E-05,-3.52083E-07,1.61395E-07
3243.681175,2.36346E-05,-6.70113E-07,1.69275E-07
3243.801704,2.3545E-05,-9.30255E-07,1.88102E-07
3243.922234,2.33365E-05,-1.06186E-06,2.15441E-07
3244.042763,2.30456E-05,-1.0294E-06,2.46551E-07
3244.163292,2.27118E-05,-8.37949E-07,2.76374E-07
3244.283821,2.2377E-05,-5.30538E-07,3.00959E-07
3244.40435,2.20728E-05,-1.692E-07,3.18568E-07
3244.524879,2.18211E-05,1.76058E-07,3.28898E-07
3244.645409,2.16392E-05,4.43809E-07,3.32969E-07
3244.765938,2.15306E-05,5.95148E-07,3.30796E-07
3244.886467,2.14877E-05,6.15917E-07,3.2154E-07
3245.006996,2.14874E-05,5.14507E-07,3.02735E-07
3245.127525,2.15039E-05,3.15011E-07,2.71919E-07
3245.248055,2.14973E-05,5.67702E-08,2.277E-07
3245.368584,2.14327E-05,-2.13375E-07,1.718E-07
3245.489113,2.12949E-05,-4.55889E-07,1.08192E-07
3245.609642,2.108E-05,-6.34558E-07,4.38139E-08
3245.730171,2.0806E-05,-7.27091E-07,-1.31886E-08
3245.8507,2.0505E-05,-7.35703E-07,-5.64714E-08
3245.97123,2.02121E-05,-6.79831E-07,-8.15377E-08
3246.091759,1.99581E-05,-5.92818E-07,-8.7631E-08
3246.212288,1.9761E-05,-5.12207E-07,-7.72862E-08
3246.332817,1.9622E-05,-4.65606E-07,-5.59187E-08
3246.453346,1.95253E-05,-4.6649E-07,-3.06171E-08
3246.573875,1.94529E-05,-5.01827E-07,-8.11389E-09
3246.694405,1.93786E-05,-5.43789E-07,5.37844E-09
3246.814934,1.92825E-05,-5.60132E-07,5.67299E-09
3246.935463,1.91501E-05,-5.30759E-07,-8.708E-09
3247.055992,1.89757E-05,-4.55889E-07,-3.65663E-08
3247.176521,1.87572E-05,-3.5893E-07,-7.4192E-08
3247.29705,1.84959E-05,-2.76766E-07,-1.1597E-07
3247.41758,1.82012E-05,-2.52912E-07,-1.55427E-07
3247.538109,1.78833E-05,-3.1056E-07,-1.86671E-07
3247.658638,1.75549E-05,-4.48379E-07,-2.0563E-07
3247.779167,1.72321E-05,-6.33012E-07,-2.10632E-07
3247.899696,1.69263E-05,-8.09683E-07,-2.02435E-07
3248.020226,1.66548E-05,-9.15901E-07,-1.84046E-07
3248.140755,1.64228E-05,-8.98677E-07,-1.59201E-07
3248.261284,1.62398E-05,-7.30845E-07,-1.31747E-07
3248.381813,1.611E-05,-4.21434E-07,-1.04941E-07
3248.502342,1.60339E-05,-8.61484E-09,-8.10506E-08
3248.622871,1.60131E-05,4.47786E-07,-6.12878E-08
3248.743401,1.60522E-05,8.76639E-07,-4.63191E-08
3248.86393,1.61541E-05,1.21053E-06,-3.56226E-08
3248.984459,1.63215E-05,1.405E-06,-2.88022E-08
3249.104988,1.65551E-05,1.43528E-06,-2.4122E-08
3249.225517,1.68484E-05,1.30246E-06,-1.95273E-08
3249.346046,1.71855E-05,1.02756E-06,-1.29927E-08
3249.466576,1.75375E-05,6.5414E-07,-2.99121E-09
3249.587105,1.78647E-05,2.30622E-07,1.10213E-08
3249.707634,1.81301E-05,-1.93717E-07,2.82987E-08
3249.828163,1.82942E-05,-5.74929E-07,4.69666E-08
3249.948692,1.83389E-05,-8.84102E-07,6.49757E-08
3250.069222,1.82693E-05,-1.10779E-06,8.05511E-08
3250.189751,1.81198E-05,-1.25153E-06,9.25808E-08
3250.31028,1.79455E-05,-1.33234E-06,1.01393E-07
3250.430809,1.78128E-05,-1.37231E-06,1.07464E-07
3250.551338,1.77789E-05,-1.39748E-06,1.1127E-07
3250.671867,1.78753E-05,-1.42552E-06,1.12562E-07
3250.792397,1.8099E-05,-1.46371E-06,1.10288E-07
3250.912926,1.84138E-05,-1.5103E-06,1.03222E-07
3251.033455,1.87597E-05,-1.55865E-06,9.04164E-08
3251.153984,1.90783E-05,-1.5975E-06,7.2308E-08
3251.274513,1.93223E-05,-1.61759E-06,5.06928E-08
3251.395042,1.94734E-05,-1.61207E-06,2.83843E-08
3251.515572,1.95424E-05,-1.57697E-06,8.27906E-09
3251.636101,1.95642E-05,-1.50765E-06,-7.36024E-09
3251.75663,1.95741E-05,-1.40587E-06,-1.83633E-08
3251.877159,1.96015E-05,-1.26787E-06,-2.5603E-08
3251.997688,1.96578E-05,-1.09697E-06,-3.12716E-08
3252.118218,1.97367E-05,-8.99339E-07,-3.74451E-08
3252.238747,1.98179E-05,-6.87339E-07,-4.56632E-08
3252.359276,1.98853E-05,-4.72453E-07,-5.5814E-08
